market,funding_total_usd,status,country_code,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_fincing,private_equity
CloudComputing,63614000,operating,USA,2006,0,63614000,0,0,0,0,0
SocialNetworkMedia,110000,operating,USA,2010,0,110000,0,0,0,0,0
Software,40000,operating,CHL,2012,40000,0,0,0,0,0,0
YoungAdults,1100000,operating,,2014,1100000,0,0,0,0,0,0
SharedServices,18000000,operating,KOR,2011,0,18000000,0,0,0,0,0
Fashion,,operating,KOR,2004,0,0,0,0,0,0,0
Games,490567,operating,GBR,,490567,0,0,0,0,0,0
Entertainment,1000000,operating,GBR,2011,1000000,0,0,0,0,0,0
Software,749000,operating,USA,2011,0,749000,0,0,0,0,0
,1500000,operating,USA,,0,1500000,0,0,0,0,0
Networking,50000,operating,IND,2011,50000,0,0,0,0,0,0
E-Commerce,,operating,USA,2009,0,0,0,0,0,0,0
SalesandMarketing,20000,operating,,2012,0,0,0,0,0,0,0
Video,,operating,USA,2012,0,0,0,0,0,0,0
Advertising,573835,,ESP,2012,573835,0,0,0,0,0,0
Software,154392,operating,ESP,2011,154392,0,0,0,0,0,0
,,operating,USA,2012,0,0,0,0,0,0,0
Travel,100000,operating,,2013,100000,0,0,0,0,0,0
SocialMedia,1300000,operating,USA,2010,0,0,0,0,0,0,0
Entertainment,,operating,USA,2010,0,0,0,0,0,0,0
Contests,20000,closed,USA,2009,20000,0,0,0,0,0,0
Software,200000,operating,USA,2012,200000,0,0,0,0,0,0
Software,40000,operating,,2012,40000,0,0,0,0,0,0
Travel,,closed,ISR,2009,0,0,0,0,0,0,0
SocialGames,,operating,CAN,2009,0,0,0,0,0,0,0
FacebookApplications,5000,closed,,2010,5000,0,0,0,0,0,0
Games,120000,closed,USA,2008,0,0,0,0,0,0,0
Software,1320384,closed,USA,2010,0,1320384,0,0,0,0,0
Advertising,150000,operating,USA,2009,0,150000,0,0,0,0,0
,400000,,,2010,400000,0,0,0,0,0,0
EnterpriseSoftware,,operating,USA,2010,0,0,0,0,0,0,0
SocialMedia,1050000,operating,USA,2009,300000,0,0,0,0,0,0
SocialMedia,410000,,USA,2012,0,410000,0,0,0,0,0
SocialMediaMagement,600000,operating,HKG,2010,0,0,0,0,600000,0,0
Software,1225000,operating,USA,2012,0,0,0,0,1225000,0,0
Software,6250000,operating,USA,2007,0,6250000,0,0,0,0,0
TestandMeasurement,510000,operating,USA,2009,115000,0,0,0,0,0,0
CuratedWeb,560000,acquired,USA,,560000,0,0,0,0,0,0
FacebookApplications,942000,operating,FRA,2012,0,0,0,0,0,0,0
VenturesforGood,,operating,,2013,0,0,0,0,0,0,0
SocialMedia,44704926,operating,ESP,2008,0,44704926,0,0,0,0,0
SocialMedia,47500000,acquired,USA,,0,47500000,0,0,0,0,0
EnterpriseSoftware,250000,operating,AUS,2013,250000,0,0,0,0,0,0
FacebookApplications,29331159,operating,USA,2010,0,9331159,0,0,0,20000000,0
SocialMedia,2000000,operating,,2011,0,2000000,0,0,0,0,0
Advertising,1300000,operating,USA,2010,700000,0,0,0,0,600000,0
E-Commerce,,,NLD,2012,0,0,0,0,0,0,0
E-Commerce,1000000,operating,USA,2011,1000000,0,0,0,0,0,0
EnterpriseSoftware,11750000,acquired,USA,2006,0,11750000,0,0,0,0,0
SocialMedia,,operating,AUS,2013,0,0,0,0,0,0,0
Reputation,780000,operating,USA,2010,0,780000,0,0,0,0,0
Software,3100000,operating,ISR,2012,0,3100000,0,0,0,0,0
Promotiol,3800000,operating,ISR,2012,700000,3100000,0,0,0,0,0
Hospitality,9500000,operating,USA,2011,1500000,8000000,0,0,0,0,0
SocialMedia,50695,,ARG,2012,50695,0,0,0,0,0,0
SocialMedia,,operating,CHN,2011,0,0,0,0,0,0,0
Advertising,,operating,USA,2011,0,0,0,0,0,0,0
InternetMarketing,,operating,,2013,0,0,0,0,0,0,0
Games,15500,operating,USA,2012,15500,0,0,0,0,0,0
Freelancers,40000,operating,GBR,,40000,0,0,0,0,0,0
,25000,operating,ARG,,25000,0,0,0,0,0,0
Alytics,34000000,operating,CZE,2008,0,34000000,0,0,0,0,0
CuratedWeb,96500,operating,,2012,96500,0,0,0,0,0,0
SocialGames,240000,acquired,USA,2008,240000,0,0,0,0,0,0
TwitterApplications,3269528,operating,GBR,2011,640250,1800000,0,0,0,0,0
CuratedWeb,,closed,,2008,0,0,0,0,0,0,0
GroupBuying,500000,closed,USA,2010,500000,0,0,0,0,0,0
iPhone,,acquired,,2012,0,0,0,0,0,0,0
EnterpriseSoftware,9400000,acquired,USA,2005,0,9000000,0,0,0,0,0
Software,15000000,operating,USA,2008,0,15000000,0,0,0,0,0
E-Commerce,298836,acquired,DEU,2008,298836,0,0,0,0,0,0
Hardware,,operating,FRA,2010,0,0,0,0,0,0,0
Fince,,operating,USA,2012,0,0,0,0,0,0,0
Games,456506,,CAN,2008,0,456506,0,0,0,0,0
Advertising,50000,operating,,2012,50000,0,0,0,0,0,0
Mobile,200478,operating,ESP,2012,200478,0,0,0,0,0,0
Messaging,1000000,closed,USA,2012,0,0,0,0,0,0,0
CloudComputing,200000,operating,USA,2012,0,200000,0,0,0,0,0
Software,12000,acquired,USA,2007,12000,0,0,0,0,0,0
SocialMediaMagement,338913,operating,BEL,2012,338913,0,0,0,0,0,0
SocialMedia,200000,operating,,2014,0,200000,0,0,0,0,0
Consulting,8000,operating,USA,2010,0,0,0,0,0,8000,0
Publishing,27150000,operating,USA,2009,0,27150000,0,0,0,0,0
Crowdsourcing,,operating,USA,2012,0,0,0,0,0,0,0
Networking,3000000,operating,GBR,2007,0,3000000,0,0,0,0,0
SocialMedia,1900000,acquired,USA,2010,0,0,0,0,0,400000,0
Software,20000,operating,,2009,20000,0,0,0,0,0,0
Games,10618475,operating,KOR,2012,0,440073,0,10178402,0,0,0
Television,542359,operating,GBR,2012,315072,0,0,0,0,0,0
Software,5500,operating,USA,2013,0,0,5500,0,0,0,0
Mobile,1820000,acquired,USA,2008,20000,0,0,0,0,0,0
SocialMedia,2250000,,USA,,0,1500000,0,0,0,0,0
Media,300000,operating,USA,2010,0,300000,0,0,0,0,0
SocialCommerce,,closed,BRA,2011,0,0,0,0,0,0,0
RealEstate,260000,operating,USA,2009,0,0,0,0,160000,100000,0
SemanticSearch,1138000,operating,RUS,2011,195000,0,0,0,0,0,0
Software,2776000,closed,USA,2010,0,1500000,0,0,0,1276000,0
FacebookApplications,10000000,acquired,USA,2007,500000,9500000,0,0,0,0,0
News,35000,operating,USA,2010,35000,0,0,0,0,0,0
SocialMedia,40000,operating,CHL,2011,40000,0,0,0,0,0,0
CuratedWeb,,closed,USA,2004,0,0,0,0,0,0,0
SocialMedia,1000000,operating,USA,,1000000,0,0,0,0,0,0
SocialMedia,1500000,operating,USA,,1500000,0,0,0,0,0,0
SocialMedia,500000,acquired,USA,2006,0,500000,0,0,0,0,0
SocialMedia,750000,operating,USA,2013,750000,0,0,0,0,0,0
BusinessServices,2800000,operating,USA,2010,500000,2300000,0,0,0,0,0
LocationBasedServices,12750000,operating,USA,2013,0,12750000,0,0,0,0,0
Alytics,1150000,operating,,2014,1150000,0,0,0,0,0,0
Software,100000,operating,USA,2006,0,100000,0,0,0,0,0
SocialMedia,1885000,operating,GBR,2009,0,1885000,0,0,0,0,0
Entertainment,20000,operating,USA,2010,20000,0,0,0,0,0,0
Software,512000,operating,USA,2009,12000,0,0,0,0,0,0
Software,1025000,operating,USA,2009,1025000,0,0,0,0,0,0
Software,10000000,acquired,USA,2009,0,10000000,0,0,0,0,0
Hospitality,,operating,USA,,0,0,0,0,0,0,0
Mobile,290000,operating,USA,2010,0,0,0,0,0,0,0
MobileGames,257320,operating,AUT,2010,257320,0,0,0,0,0,0
WebDevelopment,100000,operating,USA,2010,0,100000,0,0,0,0,0
Networking,1305,operating,USA,2012,0,1305,0,0,0,0,0
EnterpriseSoftware,46770000,acquired,USA,2002,0,46470000,0,0,0,0,0
Fince,415000,acquired,USA,2007,15000,0,0,0,0,400000,0
InternetMarketing,45000,closed,USA,2012,45000,0,0,0,0,0,0
SocialMediaMarketing,4105000,operating,USA,2010,530000,2275000,0,0,1300000,0,0
Advertising,1500000,operating,USA,2007,0,1500000,0,0,0,0,0
Nonprofits,1850000,operating,USA,2009,700000,1150000,0,0,0,0,0
Software,1315000,operating,USA,2009,0,1065000,0,0,0,0,0
EnterpriseSoftware,15022208,operating,USA,2009,200000,14466688,0,355520,0,0,0
Advertising,3500000,operating,USA,2011,3500000,0,0,0,0,0,0
Software,,operating,USA,2011,0,0,0,0,0,0,0
Hardware+Software,2200000,operating,USA,1969,2200000,0,0,0,0,0,0
E-Commerce,8500000,operating,AUS,2012,0,8500000,0,0,0,0,0
Local,179000,operating,GBR,2012,125000,54000,0,0,0,0,0
HealthCare,5875000,operating,USA,2010,0,5875000,0,0,0,0,0
EnterpriseSoftware,300000,operating,USA,2011,300000,0,0,0,0,0,0
SearchMarketing,325000,operating,IND,2011,0,0,0,0,0,0,0
SocialMedia,10000,operating,TUR,2010,0,0,0,0,0,0,0
DigitalMedia,31600,operating,DEU,2013,31600,0,0,0,0,0,0
Games,,operating,IRL,2013,0,0,0,0,0,0,0
Mobile,4454766,operating,USA,1992,0,4054766,0,0,0,400000,0
E-Commerce,,,FRA,2010,0,0,0,0,0,0,0
Advertising,300000,operating,USA,2010,50000,250000,0,0,0,0,0
EnterpriseSoftware,12258618,operating,USA,2007,0,8723905,0,0,0,3534713,0
Video,7459110,operating,CHN,2005,0,4530853,0,0,0,0,0
CleanTechnology,,operating,USA,,0,0,0,0,0,0,0
Mobile,3800000,operating,IRL,,0,3800000,0,0,0,0,0
Alytics,54500000,operating,USA,2007,6500000,48000000,0,0,0,0,0
Hardware+Software,1285000,operating,USA,,0,1285000,0,0,0,0,0
Education,1500000,operating,USA,2013,1500000,0,0,0,0,0,0
Education,,operating,USA,2012,0,0,0,0,0,0,0
Education,750000,acquired,USA,2010,750000,0,0,0,0,0,0
CuratedWeb,388500,operating,GBR,2008,388500,0,0,0,0,0,0
MeetingSoftware,10000,operating,AZE,2011,10000,0,0,0,0,0,0
SocialMedia,,closed,USA,,0,0,0,0,0,0,0
Security,4700000,operating,USA,2012,2200000,2500000,0,0,0,0,0
News,12650000,operating,USA,2007,0,12650000,0,0,0,0,0
ConsumerElectronics,9300000,operating,ISR,1903,0,0,0,0,0,9300000,0
,15000,operating,USA,,15000,0,0,0,0,0,0
FantasySports,95801,operating,CAN,2011,95801,0,0,0,0,0,0
Charity,500000,operating,,2011,500000,0,0,0,0,0,0
Game,,operating,USA,2011,0,0,0,0,0,0,0
SocialMedia,1200000,operating,USA,2009,0,1200000,0,0,0,0,0
Music,,operating,,2011,0,0,0,0,0,0,0
Television,,closed,,,0,0,0,0,0,0,0
Tutoring,4616683,operating,DEU,2008,0,4616683,0,0,0,0,0
Software,5330000,operating,CAN,,0,5330000,0,0,0,0,0
,450000,operating,USA,,0,450000,0,0,0,0,0
Peer-to-Peer,566199900,operating,USA,2011,0,165199900,0,0,0,401000000,0
Biotechnology,8500000,operating,USA,2008,2000000,5000000,0,0,0,0,0
OnlineShopping,50000,operating,,2012,0,0,0,0,0,0,0
,2100000,operating,USA,2013,2100000,0,0,0,0,0,0
SocialMedia,5000000,operating,USA,,0,5000000,0,0,0,0,0
Software,150000,operating,USA,2012,0,0,0,0,0,150000,0
Semiconductors,220887796,operating,USA,2006,0,80887796,0,0,0,0,140000000
Shoes,1900000,operating,USA,2011,0,1900000,0,0,0,0,0
HealthCare,19633619,operating,USA,2008,0,15423619,0,0,0,4210000,0
Software,500000,operating,ITA,2007,500000,0,0,0,0,0,0
,,,USA,1985,0,0,0,0,0,0,0
EnterpriseSoftware,,operating,ESP,,0,0,0,0,0,0,0
Software,1946765,operating,USA,,0,646765,0,0,0,0,0
Hardware+Software,4900000,operating,JPN,,0,4900000,0,0,0,0,0
OnlineGaming,,operating,DEU,2006,0,0,0,0,0,0,0
FinceTechnology,7500000,acquired,USA,1993,0,0,0,0,0,7500000,0
Software,250000,operating,USA,,0,250000,0,0,0,0,0
Biotechnology,200000,operating,USA,2000,0,200000,0,0,0,0,0
Biotechnology,250000,operating,USA,2009,0,0,0,0,0,250000,0
SaaS,20000,operating,,2012,20000,0,0,0,0,0,0
DataCenters,30000000,acquired,USA,2005,0,30000000,0,0,0,0,0
Software,1400000,operating,,2012,0,1400000,0,0,0,0,0
News,1000000,operating,RUS,2014,1000000,0,0,0,0,0,0
Virtualization,15000000,acquired,USA,1999,0,15000000,0,0,0,0,0
Software,1470000,operating,KOR,,0,1470000,0,0,0,0,0
Hardware+Software,19000000,acquired,USA,,0,19000000,0,0,0,0,0
VoIP,,operating,USA,,0,0,0,0,0,0,0
Software,,operating,IND,,0,0,0,0,0,0,0
,,,USA,1981,0,0,0,0,0,0,0
,,,USA,1988,0,0,0,0,0,0,0
Mobile,56170000,operating,GBR,2007,0,56170000,0,0,0,0,0
,,,USA,1983,0,0,0,0,0,0,0
Consulting,1000000,operating,USA,1982,0,1000000,0,0,0,0,0
Software,,operating,USA,1990,0,0,0,0,0,0,0
Search,448000000,operating,CHN,2004,0,0,0,0,0,0,448000000
FacebookApplications,15900000,operating,USA,2011,2600000,13300000,0,0,0,0,0
Biotechnology,95000,closed,USA,,0,95000,0,0,0,0,0
CuratedWeb,,operating,CHN,1995,0,0,0,0,0,0,0
Advertising,600000,operating,ARG,2010,0,0,0,0,0,0,0
Hardware+Software,850000,operating,USA,,0,0,0,0,0,850000,0
,,operating,FRA,2012,0,0,0,0,0,0,0
Travel,42500000,operating,USA,2007,0,42500000,0,0,0,0,0
Humanitarian,12000000,operating,USA,2010,0,12000000,0,0,0,0,0
Education,2000000,operating,USA,2009,2000000,0,0,0,0,0,0
E-Commerce,700000,operating,USA,2012,0,0,0,0,0,0,0
Hospitality,20000000,operating,USA,1934,0,0,0,0,0,20000000,0
Photography,1000000,operating,,2013,0,1000000,0,0,0,0,0
InternetMarketing,1030000,operating,IND,2009,0,1030000,0,0,0,0,0
Biotechnology,762500,operating,USA,,0,762500,0,0,0,0,0
RealEstate,,operating,USA,2014,0,0,0,0,0,0,0
ConsumerElectronics,54756014,operating,USA,2011,0,32737352,0,0,0,22018662,0
CleanTechnology,22921790,operating,SWE,2007,0,1220000,0,6301790,0,6000000,9400000
Networking,2000000,operating,USA,2012,2000000,0,0,0,0,0,0
,50000,operating,USA,2010,0,0,0,0,0,50000,0
HealthCare,7000000,operating,USA,,0,7000000,0,0,0,0,0
Biotechnology,101035,operating,CAN,1995,0,101035,0,0,0,0,0
Games,,operating,USA,2007,0,0,0,0,0,0,0
CleanTechnology,39903889,acquired,USA,2002,0,39441659,0,0,0,462230,0
Usability,1122758,operating,ESP,2006,110143,0,0,0,0,0,0
CleanTechnology,35000,operating,USA,2009,0,0,0,0,0,35000,0
CleanTechnology,26590000,closed,FRA,2006,0,26590000,0,0,0,0,0
Manufacturing,3850000,acquired,USA,,0,3850000,0,0,0,0,0
Semiconductors,22800000,operating,CAN,2009,0,18800000,0,0,0,0,0
Mobile,1025000,operating,ARG,2010,25000,0,0,1000000,0,0,0
CleanTechnology,3000000,closed,CHN,,0,3000000,0,0,0,0,0
RenewableEnergies,339987,operating,GBR,2012,339987,0,0,0,0,0,0
EnergyMagement,3135000,operating,USA,2006,0,0,0,0,0,0,0
CleanTechnology,2800000,operating,USA,,0,2800000,0,0,0,0,0
CleanTechnology,10000000,operating,CAN,2012,0,0,0,0,0,0,10000000
Manufacturing,58636000,operating,USA,2007,0,58636000,0,0,0,0,0
CleanTechnology,2000000,operating,USA,,0,2000000,0,0,0,0,0
CleanTechnology,10000000,closed,USA,,0,10000000,0,0,0,0,0
ConsumerElectronics,2000000,operating,USA,2008,0,0,2000000,0,0,0,0
Solar,22000000,operating,USA,,0,0,0,0,0,0,0
CleanTechnology,,operating,USA,1995,0,0,0,0,0,0,0
CleanTechnology,253000000,acquired,USA,2006,0,153000000,0,0,0,100000000,0
Solar,6077370,acquired,USA,,0,6077370,0,0,0,0,0
SmartGrid,2200000,operating,USA,2006,0,2200000,0,0,0,0,0
EnterpriseSoftware,50000,operating,USA,2013,50000,0,0,0,0,0,0
CleanTechnology,,operating,USA,2014,0,0,0,0,0,0,0
Technology,,operating,DEU,,0,0,0,0,0,0,0
Franchises,7000000,operating,USA,2007,0,7000000,0,0,0,0,0
CleanTechnology,419500,operating,USA,,0,419500,0,0,0,0,0
HealthandWellness,37500,operating,USA,,0,0,0,0,0,37500,0
Technology,105050000,acquired,USA,2004,0,101000000,0,0,0,0,0
CleanTechnology,40000,operating,CHL,,40000,0,0,0,0,0,0
CleanTechnology,,operating,USA,2013,0,0,0,0,0,0,0
,,operating,GBR,1998,0,0,0,0,0,0,0
Construction,1045040000,operating,USA,2006,0,64000000,0,0,0,261000000,720040000
Solar,4391936,operating,NZL,,0,4391936,0,0,0,0,0
Solar,85000000,operating,ISR,2006,0,85000000,0,0,0,0,0
EnterpriseSoftware,212810884,operating,USA,2005,0,169793165,0,0,0,43017719,0
Manufacturing,7682240,operating,CAN,2007,0,7682240,0,0,0,0,0
CleanTechnology,108105623,operating,USA,1963,0,101105623,0,0,0,7000000,0
CleanTechnology,,operating,CAN,2013,0,0,0,0,0,0,0
Design,181830,operating,NZL,,0,0,0,0,0,0,0
Solar,2500000,operating,UGA,2011,0,2500000,0,0,0,0,0
CleanTechnology,1500000,operating,USA,,0,1500000,0,0,0,0,0
CleanTechnology,1100000,operating,ISR,,0,1100000,0,0,0,0,0
CleanTechnology,3237200,operating,IRL,2008,0,3237200,0,0,0,0,0
CleanTechnology,182000000,operating,USA,2007,0,182000000,0,0,0,0,0
HealthandWellness,100000,operating,USA,,0,100000,0,0,0,0,0
CleanTechnology,600000,operating,USA,,0,600000,0,0,0,0,0
CleanTechnology,300000,operating,SWE,2006,0,300000,0,0,0,0,0
Advertising,,operating,CHN,,0,0,0,0,0,0,0
Software,217500000,operating,USA,1999,0,0,0,0,0,0,207500000
CleanTechnology,1000000,closed,USA,2006,0,1000000,0,0,0,0,0
CuratedWeb,15000,operating,,2010,15000,0,0,0,0,0,0
SocialCommerce,26466500,operating,USA,2011,0,7500000,0,0,0,12900000,6066500
Design,250000,operating,USA,2000,250000,0,0,0,0,0,0
Chemicals,145800000,operating,USA,2003,0,119000000,0,0,0,5000000,0
Apps,,acquired,USA,2012,0,0,0,0,0,0,0
E-Commerce,5000000,operating,USA,2012,1000000,4000000,0,0,0,0,0
CleanTechnology,2100000,operating,USA,,0,0,0,0,0,0,0
CleanTechnology,1600000,operating,CAN,,0,1600000,0,0,0,0,0
AdvancedMaterials,,operating,USA,2012,0,0,0,0,0,0,0
Hardware+Software,5460000,operating,FRA,1984,0,5460000,0,0,0,0,0
Hardware+Software,,operating,USA,2012,0,0,0,0,0,0,0
NetworkSecurity,51700000,acquired,USA,2005,0,51700000,0,0,0,0,0
Search,491310,operating,GBR,2012,0,158340,0,332970,0,0,0
Biotechnology,172500000,operating,USA,,0,0,0,0,0,0,172500000
CleanTechnology,90000000,operating,USA,2006,0,90000000,0,0,0,0,0
CleanTechnology,165420614,operating,USA,2005,0,78259800,0,0,0,7500000,79660814
Search,6349985,operating,USA,,0,6349985,0,0,0,0,0
CleanTechnology,211403000,closed,USA,2005,3500000,189700000,0,0,0,0,18203000
CleanTechnology,18000000,acquired,USA,2005,0,18000000,0,0,0,0,0
Batteries,36325468,operating,USA,,2000925,29324543,0,0,0,5000000,0
Software,5230000,acquired,USA,1992,0,5230000,0,0,0,0,0
Apps,25000,operating,DEU,2013,25000,0,0,0,0,0,0
,,operating,USA,1965,0,0,0,0,0,0,0
Biotechnology,315000,operating,USA,2011,100000,0,0,0,0,215000,0
Handmade,100000,operating,BRA,2007,100000,0,0,0,0,0,0
Software,40000000,acquired,USA,2002,0,40000000,0,0,0,0,0
EnterpriseSoftware,150035000,operating,USA,2010,0,150035000,0,0,0,0,0
CleanTechnology,27000000,operating,USA,,0,27000000,0,0,0,0,0
HomeAutomation,25000,operating,ARG,2011,25000,0,0,0,0,0,0
Software,7822054,operating,CAN,,0,7822054,0,0,0,0,0
,,operating,GBR,2004,0,0,0,0,0,0,0
Bitcoin,3000000,operating,USA,2014,3000000,0,0,0,0,0,0
Biotechnology,21688477,,USA,,1500000,12788477,0,0,0,0,0
Manufacturing,2205998,operating,USA,2002,0,2205998,0,0,0,0,0
CleanTechnology,68800000,operating,USA,2009,0,68800000,0,0,0,0,0
,100000,operating,USA,2011,0,100000,0,0,0,0,0
CleanTechnology,325000,closed,USA,2009,0,0,0,0,0,0,0
Hardware+Software,,operating,NGA,2012,0,0,0,0,0,0,0
HealthandWellness,26200000,operating,USA,2007,0,9540000,0,0,0,4660000,12000000
Education,250000,operating,ARG,2002,250000,0,0,0,0,0,0
Mobile,100000,operating,USA,,100000,0,0,0,0,0,0
CloudComputing,3717604,operating,USA,2011,0,3717604,0,0,0,0,0
Technology,3450000,operating,ESP,,0,3450000,0,0,0,0,0
CleanTechnology,458089999,operating,USA,2005,0,216089999,0,0,0,242000000,0
Manufacturing,,operating,CHN,2004,0,0,0,0,0,0,0
Biotechnology,88000,operating,USA,,0,88000,0,0,0,0,0
B2B,2285900,operating,ESP,1999,1929900,356000,0,0,0,0,0
Software,250000,operating,USA,,0,250000,0,0,0,0,0
CuratedWeb,8153219,operating,USA,2013,1753219,6400000,0,0,0,0,0
Agriculture,882000,operating,USA,,516000,0,0,366000,0,0,0
Biotechnology,36000000,operating,,,0,25500000,0,0,0,0,10500000
HealthandWellness,2700000,operating,USA,2005,0,2500000,0,0,0,200000,0
Biotechnology,93000000,acquired,USA,,0,93000000,0,0,0,0,0
Sports,75000,operating,USA,2007,0,0,0,0,0,75000,0
HealthCare,21950000,acquired,USA,1995,0,21950000,0,0,0,0,0
HealthCare,12335839,operating,USA,1999,0,3533889,0,0,0,8801950,0
Biotechnology,2890000,operating,USA,2000,0,0,0,0,0,2890000,0
Software,23500000,acquired,USA,2009,2000000,21500000,0,0,0,0,0
Biotechnology,800000,closed,USA,,0,800000,0,0,0,0,0
Biotechnology,1090863,operating,GBR,,0,1090863,0,0,0,0,0
Software,,operating,USA,2011,0,0,0,0,0,0,0
Security,,acquired,USA,2000,0,0,0,0,0,0,0
Software,,operating,USA,2000,0,0,0,0,0,0,0
Software,18000000,acquired,ISR,2008,1600000,16400000,0,0,0,0,0
Consulting,,operating,USA,,0,0,0,0,0,0,0
CuratedWeb,10300000,operating,USA,2007,0,10300000,0,0,0,0,0
Software,4550000,operating,CHE,1987,0,4550000,0,0,0,0,0
Video,16500000,operating,USA,2009,1500000,15000000,0,0,0,0,0
Biotechnology,2000000,operating,USA,2013,2000000,0,0,0,0,0,0
EnterpriseSoftware,70000,operating,USA,2013,0,0,0,0,70000,0,0
EnterpriseSoftware,,acquired,USA,2001,0,0,0,0,0,0,0
Peer-to-Peer,10000,operating,,2014,10000,0,0,0,0,0,0
HealthCare,25000,operating,USA,2009,0,25000,0,0,0,0,0
Software,1110544,operating,USA,2005,0,1110544,0,0,0,0,0
Optimization,,operating,,,0,0,0,0,0,0,0
HealthCare,9074000,operating,USA,2000,0,6950000,0,0,0,2124000,0
Manufacturing,1567504319,closed,USA,2005,0,660200000,0,0,0,721644319,185660000
GreenConsumerGoods,5900000,operating,USA,2012,5900000,0,0,0,0,0,0
Psychology,,operating,GBR,2011,0,0,0,0,0,0,0
Mobility,34000,operating,ESP,2009,34000,0,0,0,0,0,0
WebHosting,51000000,operating,USA,1999,0,51000000,0,0,0,0,0
ConsumerGoods,2244536,operating,USA,2012,0,2244536,0,0,0,0,0
Biotechnology,127338,operating,USA,2009,0,127338,0,0,0,0,0
Biotechnology,47499993,operating,USA,1999,0,46499993,0,0,0,0,0
Biotechnology,4920000,operating,USA,2001,0,4920000,0,0,0,0,0
Manufacturing,8000000,operating,IND,1969,0,8000000,0,0,0,0,0
Biotechnology,300000,operating,USA,2005,0,0,0,0,0,300000,0
Biotechnology,5999990,operating,USA,,0,5999990,0,0,0,0,0
Media,1500000,operating,CAN,2006,0,0,0,0,0,0,0
CuratedWeb,350000,operating,USA,2007,350000,0,0,0,0,0,0
,,,USA,1995,0,0,0,0,0,0,0
,,,USA,1985,0,0,0,0,0,0,0
Biotechnology,580000,operating,USA,2006,0,580000,0,0,0,0,0
Fashion,29843,operating,GBR,,0,0,29843,0,0,0,0
Games,5550000,acquired,USA,2007,0,5550000,0,0,0,0,0
Collaboration,,operating,DEU,,0,0,0,0,0,0,0
MarketingAutomation,1100000,operating,JPN,,0,1100000,0,0,0,0,0
Biotechnology,750000,operating,USA,2010,0,750000,0,0,0,0,0
MedicalDevices,700000,operating,USA,2012,0,0,0,0,0,0,0
EmbeddedHardwareandSoftware,500000,operating,,2011,500000,0,0,0,0,0,0
MedicalDevices,7000000,operating,AUS,2004,0,7000000,0,0,0,0,0
Biotechnology,15000000,operating,USA,,0,15000000,0,0,0,0,0
Advertising,5500000,operating,GBR,2009,0,5500000,0,0,0,0,0
Fince,5395000,operating,USA,2011,3680000,0,0,0,0,1715000,0
Hardware+Software,,operating,DEU,2012,0,0,0,0,0,0,0
Software,700000,operating,ISR,2009,700000,0,0,0,0,0,0
ClinicalTrials,850748,operating,CHE,,0,850748,0,0,0,0,0
CleanTechnology,500000,operating,USA,,0,500000,0,0,0,0,0
CuratedWeb,,operating,,,0,0,0,0,0,0,0
Networking,200000,closed,USA,2010,200000,0,0,0,0,0,0
Education,4500000,operating,USA,2012,0,4500000,0,0,0,0,0
Biotechnology,4207258,operating,USA,,0,3622258,0,0,0,585000,0
OpenSource,40900000,operating,USA,2008,0,40900000,0,0,0,0,0
